date,item_code,wt,w_wt
2018-05-01,SAS367,11.451841322194419,10.663382933069634
2018-06-01,SAS367,11.475063407277755,10.685006179391431
2018-07-01,SAS367,11.49369234682952,10.702352517896182
2018-08-01,SAS367,11.51177874510466,10.719193669049233
2018-09-01,SAS367,11.543916710253235,10.749118937783505
2018-10-01,SAS367,11.527223286229889,10.73357485471277
2018-11-01,SAS367,11.558832990405298,10.763008233201013
2018-12-01,SAS367,11.605,10.763
2019-01-01,SAS367,11.604623445901991,10.762650766759425
2019-02-01,SAS367,11.58424090681079,10.743747081430808
2019-03-01,SAS367,11.532682810476782,10.695929779333184
2019-04-01,SAS367,11.48201966550049,10.648942495457282
2019-05-01,SAS367,11.443020618655535,10.612773021851746
2019-06-01,SAS367,11.450447271726523,10.619660834605131
